Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,821070,775953,45117,796853,36757,0,12418,13472,0.945051,0.9538719999999999,0.0,0.949441,,,1.7457321049375492,1.5989305704180043
INDEL,PASS,821070,775953,45117,796853,36757,0,12418,13472,0.945051,0.9538719999999999,0.0,0.949441,,,1.7457321049375492,1.5989305704180043
SNP,ALL,3547919,3514822,33097,3549069,34330,0,9518,5408,0.9906709999999999,0.9903270000000001,0.0,0.990499,2.0459103341821097,2.0467219615018863,1.405368813559322,1.4104173602288246
SNP,PASS,3547919,3514822,33097,3549069,34330,0,9518,5408,0.9906709999999999,0.9903270000000001,0.0,0.990499,2.0459103341821097,2.0467219615018863,1.405368813559322,1.4104173602288246
