Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,837364,801653,35711,816049,31869,0,9697,12882,0.9573530000000001,0.9609469999999999,0.0,0.959147,,,1.8695521058222817,1.7267127059539813
INDEL,PASS,837364,801653,35711,816049,31869,0,9697,12882,0.9573530000000001,0.9609469999999999,0.0,0.959147,,,1.8695521058222817,1.7267127059539813
SNP,ALL,3573421,3542942,30479,3574274,31470,0,6853,5202,0.9914709999999999,0.991195,0.0,0.991333,2.0452083033293933,2.0460105920723044,1.461110020627361,1.461757244454611
SNP,PASS,3573421,3542942,30479,3574274,31470,0,6853,5202,0.9914709999999999,0.991195,0.0,0.991333,2.0452083033293933,2.0460105920723044,1.461110020627361,1.461757244454611
