Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,828022,780580,47442,796853,32253,0,12030,11941,0.9427040000000001,0.959525,0.0,0.95104,,,1.7722434822202804,1.5989305704180043
INDEL,PASS,828022,780580,47442,796853,32253,0,12030,11941,0.9427040000000001,0.959525,0.0,0.95104,,,1.7722434822202804,1.5989305704180043
SNP,ALL,3547393,3513765,33628,3549069,35421,0,9647,5093,0.9905200000000001,0.9900200000000001,0.0,0.9902700000000001,2.04561564072757,2.0467219615018863,1.4041206413621525,1.4104173602288246
SNP,PASS,3547393,3513765,33628,3549069,35421,0,9647,5093,0.9905200000000001,0.9900200000000001,0.0,0.9902700000000001,2.04561564072757,2.0467219615018863,1.4041206413621525,1.4104173602288246
