Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio,METRIC.Recall.Lower,METRIC.Recall.Upper,METRIC.Precision.Lower,METRIC.Precision.Upper,METRIC.Frac_NA.Lower,METRIC.Frac_NA.Upper
INDEL,*,*,ALL,*,QUAL,*,0.952523,0.9544469999999999,0.0,0.953484,10835,14922,3019196203,,0.000000,821033,.,.,525539.000000,295494.000000,,1.7785098851414918,782053,.,.,495584.000000,286469.000000,,1.7299742729579815,38980,.,.,29955.000000,9025.000000,,3.3191135734072024,802578,.,.,487624.000000,297199.000000,,1.6407323039444952,766018,.,.,463505.000000,286476.000000,,1.6179540345439059,36560,.,.,24119.000000,10723.000000,,2.2492772544996735,0,.,.,0.000000,0.000000,,,0.9520616399330833,0.9529816171913241,0.9539889715550629,0.9549013411524432,0.0,4.5962772173835376e-06
INDEL,*,*,PASS,*,QUAL,*,0.952523,0.9544469999999999,0.0,0.953484,10835,14922,3019196203,,0.000000,821033,.,.,525539.000000,295494.000000,,1.7785098851414918,782053,.,.,495584.000000,286469.000000,,1.7299742729579815,38980,.,.,29955.000000,9025.000000,,3.3191135734072024,802578,.,.,487624.000000,297199.000000,,1.6407323039444952,766018,.,.,463505.000000,286476.000000,,1.6179540345439059,36560,.,.,24119.000000,10723.000000,,2.2492772544996735,0,.,.,0.000000,0.000000,,,0.9520616399330833,0.9529816171913241,0.9539889715550629,0.9549013411524432,0.0,4.5962772173835376e-06
INDEL,C16_PLUS,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3019196203,,0.000000,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,0.6023646356164747,0.0,1.0,0.0,1.0
INDEL,C16_PLUS,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3019196203,,0.000000,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,4,.,.,4.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,0.6023646356164747,0.0,1.0,0.0,1.0
INDEL,C1_5,*,ALL,*,QUAL,*,0.268456,0.0,0.0,0.0,0,0,3019196203,,0.000000,149,.,.,149.000000,0.000000,,,40,.,.,40.000000,0.000000,,,109,.,.,109.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.20223736673727324,0.3435708263124849,0.0,1.0,0.0,1.0
INDEL,C1_5,*,PASS,*,QUAL,*,0.268456,0.0,0.0,0.0,0,0,3019196203,,0.000000,149,.,.,149.000000,0.000000,,,40,.,.,40.000000,0.000000,,,109,.,.,109.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.20223736673727324,0.3435708263124849,0.0,1.0,0.0,1.0
INDEL,C6_15,*,ALL,*,QUAL,*,0.227273,0.0,0.0,0.0,0,0,3019196203,,0.000000,22,.,.,22.000000,0.000000,,,5,.,.,5.000000,0.000000,,,17,.,.,17.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.09243925920088879,0.4285939453531443,0.0,1.0,0.0,1.0
INDEL,C6_15,*,PASS,*,QUAL,*,0.227273,0.0,0.0,0.0,0,0,3019196203,,0.000000,22,.,.,22.000000,0.000000,,,5,.,.,5.000000,0.000000,,,17,.,.,17.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.09243925920088879,0.4285939453531443,0.0,1.0,0.0,1.0
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.898416,0.883656,0.0,0.890975,350,873,3019196203,,0.000000,15534,.,.,10543.000000,4991.000000,,2.11240232418353,13956,.,.,9479.000000,4477.000000,,2.1172660263569356,1578,.,.,1064.000000,514.000000,,2.0700389105058368,15798,.,.,10780.000000,5018.000000,,2.1482662415304903,13960,.,.,9486.000000,4474.000000,,2.1202503352704514,1838,.,.,1294.000000,544.000000,,2.3786764705882355,0,.,.,0.000000,0.000000,,,0.8935914832695272,0.9030928228195578,0.8785860785060031,0.8885856792159369,0.0,0.00023347568081621972
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.898416,0.883656,0.0,0.890975,350,873,3019196203,,0.000000,15534,.,.,10543.000000,4991.000000,,2.11240232418353,13956,.,.,9479.000000,4477.000000,,2.1172660263569356,1578,.,.,1064.000000,514.000000,,2.0700389105058368,15798,.,.,10780.000000,5018.000000,,2.1482662415304903,13960,.,.,9486.000000,4474.000000,,2.1202503352704514,1838,.,.,1294.000000,544.000000,,2.3786764705882355,0,.,.,0.000000,0.000000,,,0.8935914832695272,0.9030928228195578,0.8785860785060031,0.8885856792159369,0.0,0.00023347568081621972
