Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,821033,782053,38980,802578,36560,0,10835,14922,0.952523,0.9544469999999999,0.0,0.953484,,,1.7785098851414918,1.6407323039444952
INDEL,PASS,821033,782053,38980,802578,36560,0,10835,14922,0.952523,0.9544469999999999,0.0,0.953484,,,1.7785098851414918,1.6407323039444952
SNP,ALL,3540450,3510573,29877,3545856,35440,0,7116,5658,0.991561,0.9900049999999999,0.0,0.990783,2.0451292725302324,2.04578368917965,1.4177093135534307,1.4200439409787178
SNP,PASS,3540450,3510573,29877,3545856,35440,0,7116,5658,0.991561,0.9900049999999999,0.0,0.990783,2.0451292725302324,2.04578368917965,1.4177093135534307,1.4200439409787178
