Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,810041,771256,38785,802578,46957,0,12584,18182,0.9521200000000001,0.941492,0.0,0.9467760000000001,,,1.7421649142524425,1.6407323039444952
INDEL,PASS,810041,771256,38785,802578,46957,0,12584,18182,0.9521200000000001,0.941492,0.0,0.9467760000000001,,,1.7421649142524425,1.6407323039444952
SNP,ALL,3541618,3508648,32970,3545856,37324,0,7703,6213,0.990691,0.989474,0.0,0.990082,2.0459400000344017,2.04578368917965,1.4233390946873747,1.4200439409787178
SNP,PASS,3541618,3508648,32970,3545856,37324,0,7703,6213,0.990691,0.989474,0.0,0.990082,2.0459400000344017,2.04578368917965,1.4233390946873747,1.4200439409787178
