Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,825217,792935,32282,809116,32884,0,9410,13124,0.960881,0.959358,0.0,0.9601190000000001,,,1.7739505459043725,1.640544917277417
INDEL,PASS,825217,792935,32282,809116,32884,0,9410,13124,0.960881,0.959358,0.0,0.9601190000000001,,,1.7739505459043725,1.640544917277417
SNP,ALL,3545376,3516758,28618,3550424,33795,0,6954,5258,0.991928,0.990481,0.0,0.9912040000000001,2.0478587731627744,2.0483526369054315,1.4071453062249848,1.408745951639569
SNP,PASS,3545376,3516758,28618,3550424,33795,0,6954,5258,0.991928,0.990481,0.0,0.9912040000000001,2.0478587731627744,2.0483526369054315,1.4071453062249848,1.408745951639569
