Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,826604,791308,35296,816049,41756,0,11030,16219,0.9573,0.948832,0.0,0.953047,,,1.8280656617148956,1.7267127059539813
INDEL,PASS,826604,791308,35296,816049,41756,0,11030,16219,0.9573,0.948832,0.0,0.953047,,,1.8280656617148956,1.7267127059539813
SNP,ALL,3576404,3544310,32094,3574274,30073,0,7007,5649,0.9910260000000001,0.9915860000000001,0.0,0.9913059999999999,2.0458296180283204,2.0460105920723044,1.4653497561123565,1.461757244454611
SNP,PASS,3576404,3544310,32094,3574274,30073,0,7007,5649,0.9910260000000001,0.9915860000000001,0.0,0.9913059999999999,2.0458296180283204,2.0460105920723044,1.4653497561123565,1.461757244454611
