Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,799700,754195,45505,796853,57380,0,14886,21585,0.943097,0.927992,0.0,0.935484,,,1.683584062926808,1.5989305704180043
INDEL,PASS,799700,754195,45505,796853,57380,0,14886,21585,0.943097,0.927992,0.0,0.935484,,,1.683584062926808,1.5989305704180043
SNP,ALL,3541920,3505718,36202,3549069,43415,0,10965,6705,0.9897790000000001,0.9877670000000001,0.0,0.988772,2.0474735168397795,2.0467219615018863,1.4064228891179262,1.4104173602288246
SNP,PASS,3541920,3505718,36202,3549069,43415,0,10965,6705,0.9897790000000001,0.9877670000000001,0.0,0.988772,2.0474735168397795,2.0467219615018863,1.4064228891179262,1.4104173602288246
