Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,800546,755183,45363,796853,56421,0,14797,20979,0.943335,0.9291950000000001,0.0,0.936212,,,1.6815637592660206,1.5989305704180043
INDEL,PASS,800546,755183,45363,796853,56421,0,14797,20979,0.943335,0.9291950000000001,0.0,0.936212,,,1.6815637592660206,1.5989305704180043
SNP,ALL,3542680,3506630,36050,3549069,42493,0,10824,6615,0.9898239999999999,0.988027,0.0,0.988925,2.0474850171140817,2.0467219615018863,1.4065353900664896,1.4104173602288246
SNP,PASS,3542680,3506630,36050,3549069,42493,0,10824,6615,0.9898239999999999,0.988027,0.0,0.988925,2.0474850171140817,2.0467219615018863,1.4065353900664896,1.4104173602288246
