Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,822749,776163,46586,796853,36446,0,12480,13563,0.943378,0.954263,0.0,0.948789,,,1.7479742954288882,1.5989305704180043
INDEL,PASS,822749,776163,46586,796853,36446,0,12480,13563,0.943378,0.954263,0.0,0.948789,,,1.7479742954288882,1.5989305704180043
SNP,ALL,3549051,3514809,34242,3549069,34349,0,9616,5254,0.990352,0.9903219999999999,0.0,0.9903370000000001,2.045692453845421,2.0467219615018863,1.4060742841879328,1.4104173602288246
SNP,PASS,3549051,3514809,34242,3549069,34349,0,9616,5254,0.990352,0.9903219999999999,0.0,0.9903370000000001,2.045692453845421,2.0467219615018863,1.4060742841879328,1.4104173602288246
