Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,823600,791454,32146,809116,34397,0,9613,13570,0.9609690000000001,0.9574879999999999,0.0,0.959225,,,1.7572907843682102,1.640544917277417
INDEL,PASS,823600,791454,32146,809116,34397,0,9613,13570,0.9609690000000001,0.9574879999999999,0.0,0.959225,,,1.7572907843682102,1.640544917277417
SNP,ALL,3551797,3522059,29738,3550424,28468,0,6568,4950,0.991627,0.9919819999999999,0.0,0.9918049999999999,2.048132697468412,2.0483526369054315,1.4116112955682751,1.408745951639569
SNP,PASS,3551797,3522059,29738,3550424,28468,0,6568,4950,0.991627,0.9919819999999999,0.0,0.9918049999999999,2.048132697468412,2.0483526369054315,1.4116112955682751,1.408745951639569
