Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,837430,801692,35738,816049,31823,0,9705,12849,0.957324,0.9610040000000001,0.0,0.95916,,,1.8695422740324978,1.7267127059539813
INDEL,PASS,837430,801692,35738,816049,31823,0,9705,12849,0.957324,0.9610040000000001,0.0,0.95916,,,1.8695422740324978,1.7267127059539813
SNP,ALL,3573528,3543000,30528,3574274,31413,0,6839,5215,0.9914569999999999,0.9912110000000001,0.0,0.991334,2.0452242293474314,2.0460105920723044,1.4611718488500387,1.461757244454611
SNP,PASS,3573528,3543000,30528,3574274,31413,0,6839,5215,0.9914569999999999,0.9912110000000001,0.0,0.991334,2.0452242293474314,2.0460105920723044,1.4611718488500387,1.461757244454611
