Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,823101,776502,46599,796853,36119,0,12487,13306,0.9433860000000001,0.954673,0.0,0.948996,,,1.7481036071528733,1.5989305704180043
INDEL,PASS,823101,776502,46599,796853,36119,0,12487,13306,0.9433860000000001,0.954673,0.0,0.948996,,,1.7481036071528733,1.5989305704180043
SNP,ALL,3549157,3514983,34174,3549069,34168,0,9593,5232,0.9903709999999999,0.990373,0.0,0.9903719999999999,2.045671030590949,2.0467219615018863,1.4062619706068,1.4104173602288246
SNP,PASS,3549157,3514983,34174,3549069,34168,0,9593,5232,0.9903709999999999,0.990373,0.0,0.9903719999999999,2.045671030590949,2.0467219615018863,1.4062619706068,1.4104173602288246
