Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,816752,785251,31501,809116,40263,0,10228,15649,0.9614309999999999,0.9502379999999999,0.0,0.955802,,,1.731776494906048,1.640544917277417
INDEL,PASS,816752,785251,31501,809116,40263,0,10228,15649,0.9614309999999999,0.9502379999999999,0.0,0.955802,,,1.731776494906048,1.640544917277417
SNP,ALL,3551159,3521007,30152,3550424,29521,0,6726,5419,0.991509,0.991685,0.0,0.991597,2.0489667376142884,2.0483526369054315,1.4121165561870295,1.408745951639569
SNP,PASS,3551159,3521007,30152,3550424,29521,0,6726,5419,0.991509,0.991685,0.0,0.991597,2.0489667376142884,2.0483526369054315,1.4121165561870295,1.408745951639569
