Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio,METRIC.Recall.Lower,METRIC.Recall.Upper,METRIC.Precision.Lower,METRIC.Precision.Upper,METRIC.Frac_NA.Lower,METRIC.Frac_NA.Upper
INDEL,*,*,ALL,*,QUAL,*,0.960859,0.95942,0.0,0.960139,9410,13082,3019196203,,0.000000,825288,.,.,527801.000000,297487.000000,,1.7741985364066328,792985,.,.,503236.000000,289749.000000,,1.736799781880179,32303,.,.,24565.000000,7738.000000,,3.174592918066684,809116,.,.,491335.000000,299495.000000,,1.640544917277417,776282,.,.,469854.000000,289742.000000,,1.6216288974328885,32834,.,.,21481.000000,9753.000000,,2.2025017943196965,0,.,.,0.000000,0.000000,,,0.9604384929804081,0.9612752993898392,0.9589883297492326,0.9598482037084776,0.0,4.559137435244942e-06
INDEL,*,*,PASS,*,QUAL,*,0.960859,0.95942,0.0,0.960139,9410,13082,3019196203,,0.000000,825288,.,.,527801.000000,297487.000000,,1.7741985364066328,792985,.,.,503236.000000,289749.000000,,1.736799781880179,32303,.,.,24565.000000,7738.000000,,3.174592918066684,809116,.,.,491335.000000,299495.000000,,1.640544917277417,776282,.,.,469854.000000,289742.000000,,1.6216288974328885,32834,.,.,21481.000000,9753.000000,,2.2025017943196965,0,.,.,0.000000,0.000000,,,0.9604384929804081,0.9612752993898392,0.9589883297492326,0.9598482037084776,0.0,4.559137435244942e-06
INDEL,C16_PLUS,*,ALL,*,QUAL,*,0.5,0.0,0.0,0.0,0,0,3019196203,,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,1.0,0.0,1.0,0.0,1.0
INDEL,C16_PLUS,*,PASS,*,QUAL,*,0.5,0.0,0.0,0.0,0,0,3019196203,,0.000000,2,.,.,2.000000,0.000000,,,1,.,.,1.000000,0.000000,,,1,.,.,1.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,1.0,0.0,1.0,0.0,1.0
INDEL,C1_5,*,ALL,*,QUAL,*,0.137097,0.0,0.0,0.0,0,0,3019196203,,0.000000,124,.,.,124.000000,0.000000,,,17,.,.,17.000000,0.000000,,,107,.,.,107.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.08513998025711661,0.20574763929753914,0.0,1.0,0.0,1.0
INDEL,C1_5,*,PASS,*,QUAL,*,0.137097,0.0,0.0,0.0,0,0,3019196203,,0.000000,124,.,.,124.000000,0.000000,,,17,.,.,17.000000,0.000000,,,107,.,.,107.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.08513998025711661,0.20574763929753914,0.0,1.0,0.0,1.0
INDEL,C6_15,*,ALL,*,QUAL,*,0.16,0.0,0.0,0.0,0,0,3019196203,,0.000000,25,.,.,25.000000,0.000000,,,4,.,.,4.000000,0.000000,,,21,.,.,21.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.056520465199112205,0.3368527688734462,0.0,1.0,0.0,1.0
INDEL,C6_15,*,PASS,*,QUAL,*,0.16,0.0,0.0,0.0,0,0,3019196203,,0.000000,25,.,.,25.000000,0.000000,,,4,.,.,4.000000,0.000000,,,21,.,.,21.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.056520465199112205,0.3368527688734462,0.0,1.0,0.0,1.0
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.9162299999999999,0.8912709999999999,0.0,0.9035780000000001,284,870,3019196203,,0.000000,15841,.,.,10814.000000,5027.000000,,2.151183608514024,14514,.,.,9953.000000,4561.000000,,2.182196886647665,1327,.,.,861.000000,466.000000,,1.8476394849785407,16279,.,.,11176.000000,5103.000000,,2.190084264158338,14509,.,.,9944.000000,4565.000000,,2.1783132530120484,1770,.,.,1232.000000,538.000000,,2.2899628252788102,0,.,.,0.000000,0.000000,,,0.9118396978313226,0.9204682951183082,0.8864194341166878,0.8959833762832817,0.0,0.00022657789354763036
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.9162299999999999,0.8912709999999999,0.0,0.9035780000000001,284,870,3019196203,,0.000000,15841,.,.,10814.000000,5027.000000,,2.151183608514024,14514,.,.,9953.000000,4561.000000,,2.182196886647665,1327,.,.,861.000000,466.000000,,1.8476394849785407,16279,.,.,11176.000000,5103.000000,,2.190084264158338,14509,.,.,9944.000000,4565.000000,,2.1783132530120484,1770,.,.,1232.000000,538.000000,,2.2899628252788102,0,.,.,0.000000,0.000000,,,0.9118396978313226,0.9204682951183082,0.8864194341166878,0.8959833762832817,0.0,0.00022657789354763036
