Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,830117,795726,34391,816049,37581,0,10364,15041,0.958571,0.9539479999999999,0.0,0.956254,,,1.855098383829351,1.7267127059539813
INDEL,PASS,830117,795726,34391,816049,37581,0,10364,15041,0.958571,0.9539479999999999,0.0,0.956254,,,1.855098383829351,1.7267127059539813
SNP,ALL,3573217,3542681,30536,3574274,31728,0,7068,5497,0.9914540000000001,0.991123,0.0,0.991289,2.04580275000618,2.0460105920723044,1.4639817126149857,1.461757244454611
SNP,PASS,3573217,3542681,30536,3574274,31728,0,7068,5497,0.9914540000000001,0.991123,0.0,0.991289,2.04580275000618,2.0460105920723044,1.4639817126149857,1.461757244454611
