PGPC	Oral	Recall	Raw_Precision	Decontam_Precision
PGPC-02	1.saliva	0.72716	0.9781242027914614	0.9786179425287356
PGPC-02	1.saliva	0.7284693939393939	0.9779914358361944	0.9786555687913618
PGPC-02	1.saliva	0.7297787878787879	0.9778586688809275	0.9786931950539881
PGPC-02	1.saliva	0.7310881818181818	0.9777259019256606	0.9786802221866804
PGPC-02	1.saliva	0.7323975757575758	0.9775931349703936	0.978474429566602
PGPC-02	1.saliva	0.7337069696969697	0.9774603680151266	0.9782686369465237
PGPC-02	1.saliva	0.7350163636363637	0.9772589243170622	0.9780628443264453
PGPC-02	1.saliva	0.7363257575757576	0.9769615693387073	0.9778570517063669
PGPC-02	1.saliva	0.7376351515151516	0.9766642143603522	0.9776512590862887
PGPC-02	1.saliva	0.7389445454545455	0.9763668593819973	0.9774454664662103
PGPC-02	1.saliva	0.7402539393939395	0.9760695044036423	0.9771170176767676
PGPC-02	1.saliva	0.7415633333333334	0.9760313026819923	0.9767351111111111
PGPC-02	1.saliva	0.7428727272727272	0.9760721540528436	0.9763532045454546
PGPC-02	1.saliva	0.7441821212121212	0.9761130054236951	0.975971297979798
PGPC-02	1.saliva	0.7454915151515151	0.9761538567945465	0.9760022064155512
PGPC-02	1.saliva	0.7468009090909091	0.9761946578409277	0.9760434161317609
PGPC-02	1.saliva	0.748110303030303	0.9762350725611061	0.9760845082613535
PGPC-02	1.saliva	0.749419696969697	0.9762754872812843	0.9761250825451312
PGPC-02	1.saliva	0.7507290909090909	0.9763159020014627	0.9761656568289088
PGPC-02	1.saliva	0.7520384848484849	0.9763563167216409	0.9762062311126865
PGPC-02	1.saliva	0.7533478787878788	0.9762700440032509	0.9759928220132358
PGPC-02	1.saliva	0.7546572727272728	0.9760371195203263	0.9754854049858187
PGPC-02	1.saliva	0.7559666666666667	0.9758041950374019	0.9749779879584017
PGPC-02	1.saliva	0.7572760606060606	0.9755712705544775	0.9744705709309848
PGPC-02	1.saliva	0.7585854545454546	0.975338346071553	0.9739631539035677
PGPC-02	1.saliva	0.7598948484848485	0.9751054215886285	0.9734557368761507
PGPC-02	1.saliva	0.7612042424242424	0.9751145162835249	0.973435124589491
PGPC-02	1.saliva	0.7625136363636363	0.9751385129310345	0.9734794698275863
PGPC-02	1.saliva	0.7638230303030303	0.9743846438834155	0.9735238150656814
PGPC-02	1.saliva	0.7651324242424242	0.9736307748357964	0.9733108667214012
PGPC-02	1.saliva	0.7664418181818182	0.9728769057881773	0.9717617397372741
PGPC-02	1.saliva	0.7677512121212121	0.9722678562919839	0.9706135676925245
PGPC-02	1.saliva	0.7690606060606061	0.9719950121361397	0.9703962312326881
PGPC-02	1.saliva	0.77037	0.9717221679802955	0.9701788947728517
PGPC-02	1.saliva	0.771679393939394	0.9714493238244514	0.9699615583130152
PGPC-02	1.saliva	0.7729887878787879	0.9711764796686072	0.9697442218531788
PGPC-02	1.saliva	0.7742981818181818	0.9700848097850426	0.9695268853933423
PGPC-02	1.saliva	0.7756075757575758	0.9685523458600787	0.9692746989102852
PGPC-02	1.saliva	0.7769169696969697	0.9676542282865602	0.9690089499925363
PGPC-02	1.saliva	0.7782263636363637	0.9669250850686669	0.9687432010747873
PGPC-02	1.saliva	0.7795357575757575	0.9661959418507737	0.9684774521570384
PGPC-02	1.saliva	0.7808451515151515	0.965486838470916	0.9681795580808081
PGPC-02	1.saliva	0.7821545454545454	0.9650487612703388	0.967446920995671
PGPC-02	1.saliva	0.7834639393939394	0.9646106840697616	0.966559887159775
PGPC-02	1.saliva	0.7847733333333333	0.9641726068691845	0.9650865502189382
PGPC-02	1.saliva	0.7860827272727273	0.9637345296686073	0.9640129100425437
PGPC-02	1.saliva	0.7873921212121212	0.9632964524680301	0.963687980388864
PGPC-02	1.saliva	0.7887015151515151	0.9629772886666336	0.9633630507351845
PGPC-02	1.saliva	0.7900109090909091	0.9627830654824103	0.9630381210815048
PGPC-02	1.saliva	0.791320303030303	0.9625888422981871	0.9627131914278251
PGPC-02	1.saliva	0.792629696969697	0.962394619113964	0.9623882617741454
PGPC-02	1.saliva	0.7939390909090909	0.9622003959297407	0.9620633321204658
PGPC-02	1.saliva	0.7952484848484849	0.9620061727455176	0.9617384024667861
PGPC-02	1.saliva	0.7965578787878788	0.9609595405939215	0.9606727205713348
PGPC-02	1.saliva	0.7978672727272728	0.9598249188221071	0.959530574782466
PGPC-02	1.saliva	0.7991766666666666	0.9586902970502927	0.9583884289935971
PGPC-02	1.saliva	0.8004860606060606	0.9575556752784784	0.9572462832047283
PGPC-02	1.saliva	0.8017954545454545	0.9564283979101358	0.9561864403343783
PGPC-02	1.saliva	0.8031048484848484	0.9553226158033538	0.9553674778524158
PGPC-02	1.saliva	0.8044142424242424	0.9542168336965716	0.9545485153704534
PGPC-02	1.saliva	0.8057236363636363	0.9531110515897896	0.9537295528884909
PGPC-02	1.saliva	0.8070330303030303	0.9520052694830075	0.9529105904065284
PGPC-02	1.saliva	0.8083424242424242	0.9507415323182565	0.9517540427924567
PGPC-02	1.saliva	0.8096518181818182	0.9493740864308106	0.9503758465442603
PGPC-02	1.saliva	0.8109612121212121	0.9480066405433647	0.9489976502960642
PGPC-02	1.saliva	0.8122706060606061	0.9466391946559186	0.9476194540478678
PGPC-02	1.saliva	0.81358	0.9457178243021346	0.9462412577996716
PGPC-02	1.saliva	0.814889393939394	0.9448556453699557	0.9457459921754491
PGPC-02	1.saliva	0.8161987878787879	0.9439934664377768	0.9452946114034433
