PGPC	Oral	Recall	Raw_Precision	Decontam_Precision
PGPC-02	1.saliva	0.845304	0.974843	0.974843
PGPC-02	1.saliva	0.8454987373737374	0.9748484984670232	0.9748484752996357
PGPC-02	1.saliva	0.8456934747474748	0.9748539969340464	0.9748539505992714
PGPC-02	1.saliva	0.8458882121212121	0.9748594954010695	0.9748594258989071
PGPC-02	1.saliva	0.8460829494949496	0.9748649938680927	0.9748649011985427
PGPC-02	1.saliva	0.8462776868686869	0.9748704923351159	0.9748703764981783
PGPC-02	1.saliva	0.8464724242424243	0.974875990802139	0.974875851797814
PGPC-02	1.saliva	0.8466671616161616	0.9748814892691622	0.9748813270974497
PGPC-02	1.saliva	0.846861898989899	0.9748869877361854	0.9748868023970854
PGPC-02	1.saliva	0.8470566363636364	0.9748924862032086	0.974892277696721
PGPC-02	1.saliva	0.8472513737373738	0.9748979846702317	0.9748977529963567
PGPC-02	1.saliva	0.8474461111111111	0.974903483137255	0.9749032282959924
PGPC-02	1.saliva	0.8476408484848486	0.9749089816042781	0.9749087035956281
PGPC-02	1.saliva	0.8478355858585859	0.9749144800713012	0.9749141788952638
PGPC-02	1.saliva	0.8480303232323233	0.9749199785383245	0.9749196541948995
PGPC-02	1.saliva	0.8482250606060606	0.9749254770053476	0.974925129494535
PGPC-02	1.saliva	0.848419797979798	0.9749309754723707	0.9749306047941707
PGPC-02	1.saliva	0.8486145353535354	0.974936473939394	0.9749360800938064
PGPC-02	1.saliva	0.8488092727272728	0.9749419724064171	0.9749415553934421
PGPC-02	1.saliva	0.8490040101010101	0.9749474708734402	0.9749470306930778
PGPC-02	1.saliva	0.8491987474747476	0.9749529693404635	0.9749525059927134
PGPC-02	1.saliva	0.8493934848484849	0.9749584678074866	0.9749579812923491
PGPC-02	1.saliva	0.8495882222222223	0.9749639662745098	0.9749634565919848
PGPC-02	1.saliva	0.8497829595959596	0.974969464741533	0.9749689318916205
PGPC-02	1.saliva	0.849977696969697	0.9749749632085561	0.9749744071912562
PGPC-02	1.saliva	0.8501724343434344	0.9749804616755793	0.9749798824908917
PGPC-02	1.saliva	0.8503671717171718	0.9749859601426025	0.9749853577905274
PGPC-02	1.saliva	0.8505619090909091	0.9749914586096257	0.9749908330901631
PGPC-02	1.saliva	0.8507566464646465	0.9749969570766488	0.9749963083897988
PGPC-02	1.saliva	0.8509513838383839	0.975002455543672	0.9750017836894345
PGPC-02	1.saliva	0.8511461212121213	0.9750079540106952	0.9750072589890701
PGPC-02	1.saliva	0.8513408585858586	0.9750134524777183	0.9750127342887058
PGPC-02	1.saliva	0.851535595959596	0.9750189509447416	0.9750182095883415
PGPC-02	1.saliva	0.8517303333333334	0.9750244494117647	0.9750236848879772
PGPC-02	1.saliva	0.8519250707070707	0.9750299478787878	0.9750291601876129
PGPC-02	1.saliva	0.8521198080808081	0.9750354463458111	0.9750346354872484
PGPC-02	1.saliva	0.8523145454545454	0.9750409448128342	0.9750401107868841
PGPC-02	1.saliva	0.8525092828282829	0.9750464432798573	0.9750455860865198
PGPC-02	1.saliva	0.8527040202020202	0.9750519417468806	0.9750510613861555
PGPC-02	1.saliva	0.8528987575757576	0.9750574402139037	0.9750565366857912
PGPC-02	1.saliva	0.8530934949494949	0.9750629386809269	0.9750620119854269
PGPC-02	1.saliva	0.8532882323232324	0.9750684371479501	0.9750674872850625
PGPC-02	1.saliva	0.8534829696969697	0.9750739356149732	0.9750729625846982
PGPC-02	1.saliva	0.8536777070707071	0.9750794340819965	0.9750784378843339
PGPC-02	1.saliva	0.8538724444444444	0.9750849325490196	0.9750839131839696
PGPC-02	1.saliva	0.8540671818181819	0.9750904310160428	0.9750893884836052
PGPC-02	1.saliva	0.8542619191919192	0.975095929483066	0.9750948637832408
PGPC-02	1.saliva	0.8544566565656566	0.9751014279500891	0.9751003390828765
PGPC-02	1.saliva	0.8546513939393939	0.9751069264171123	0.9751058143825122
PGPC-02	1.saliva	0.8548461313131314	0.9751124248841355	0.9751112896821479
PGPC-02	1.saliva	0.8550408686868687	0.9751179233511587	0.9751167649817836
PGPC-02	1.saliva	0.8552356060606061	0.9751234218181818	0.9751222402814193
PGPC-02	1.saliva	0.8554303434343434	0.975128920285205	0.9751277155810549
PGPC-02	1.saliva	0.8556250808080809	0.9751344187522282	0.9751331908806906
PGPC-02	1.saliva	0.8558198181818182	0.9751399172192513	0.9751386661803263
PGPC-02	1.saliva	0.8560145555555556	0.9751454156862746	0.9751441414799619
PGPC-02	1.saliva	0.8562092929292929	0.9751509141532977	0.9751496167795976
PGPC-02	1.saliva	0.8564040303030304	0.9751208898018437	0.9751550920792332
PGPC-02	1.saliva	0.8565987676767677	0.9749881196604637	0.9751605673788689
PGPC-02	1.saliva	0.8567935050505051	0.9748553495190837	0.9751660426785046
PGPC-02	1.saliva	0.8569882424242424	0.9747225793777037	0.9751715179781403
PGPC-02	1.saliva	0.8571829797979799	0.9745898092363237	0.975176993277776
PGPC-02	1.saliva	0.8573777171717172	0.9744570390949436	0.9751824685774116
PGPC-02	1.saliva	0.8575724545454546	0.9743242689535636	0.9751879438770473
PGPC-02	1.saliva	0.8577671919191919	0.9741914988121837	0.975193419176683
PGPC-02	1.saliva	0.8579619292929294	0.9740587286708036	0.9751988944763186
PGPC-02	1.saliva	0.8581566666666667	0.9739259585294237	0.9752043697759543
PGPC-02	1.saliva	0.858351404040404	0.9737931883880436	0.9752098450755899
PGPC-02	1.saliva	0.8585461414141414	0.9736604182466636	0.9752153203752256
