Type,Filter,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.FP,QUERY.UNK,FP.gt,FP.al,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,QUERY.TOTAL.het_hom_ratio
INDEL,ALL,833713,798753,34960,816049,34623,0,10039,13909,0.958067,0.957572,0.0,0.9578200000000001,,,1.8531881835977604,1.7267127059539813
INDEL,PASS,833713,798753,34960,816049,34623,0,10039,13909,0.958067,0.957572,0.0,0.9578200000000001,,,1.8531881835977604,1.7267127059539813
SNP,ALL,3575645,3545291,30354,3574274,29107,0,6678,5186,0.991511,0.991857,0.0,0.991684,2.0458498730769885,2.0460105920723044,1.463412012806054,1.461757244454611
SNP,PASS,3575645,3545291,30354,3574274,29107,0,6678,5186,0.991511,0.991857,0.0,0.991684,2.0458498730769885,2.0460105920723044,1.463412012806054,1.461757244454611
