Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio,METRIC.Recall.Lower,METRIC.Recall.Upper,METRIC.Precision.Lower,METRIC.Precision.Upper,METRIC.Frac_NA.Lower,METRIC.Frac_NA.Upper
INDEL,*,*,ALL,*,QUAL,*,0.9531149999999999,0.966943,0.0,0.9599790000000001,9600,10348,3019196203,,0.000000,831786,.,.,535720.000000,296066.000000,,1.8094614038761627,792788,.,.,504814.000000,287974.000000,,1.752984644447068,38998,.,.,30906.000000,8092.000000,,3.819327731092437,802578,.,.,487624.000000,297199.000000,,1.6407323039444952,776047,.,.,471279.000000,288048.000000,,1.6361127312114647,26531,.,.,16345.000000,9151.000000,,1.7861435908643863,0,.,.,0.000000,0.000000,,,0.9526594798587261,0.953568055948572,0.9665499461934508,0.967332239786376,0.0,4.5962772173835376e-06
INDEL,*,*,PASS,*,QUAL,*,0.9531149999999999,0.966943,0.0,0.9599790000000001,9600,10348,3019196203,,0.000000,831786,.,.,535720.000000,296066.000000,,1.8094614038761627,792788,.,.,504814.000000,287974.000000,,1.752984644447068,38998,.,.,30906.000000,8092.000000,,3.819327731092437,802578,.,.,487624.000000,297199.000000,,1.6407323039444952,776047,.,.,471279.000000,288048.000000,,1.6361127312114647,26531,.,.,16345.000000,9151.000000,,1.7861435908643863,0,.,.,0.000000,0.000000,,,0.9526594798587261,0.953568055948572,0.9665499461934508,0.967332239786376,0.0,4.5962772173835376e-06
INDEL,C16_PLUS,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3019196203,,0.000000,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,0.841886116991581,0.0,1.0,0.0,1.0
INDEL,C16_PLUS,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3019196203,,0.000000,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,2,.,.,2.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.0,0.841886116991581,0.0,1.0,0.0,1.0
INDEL,C1_5,*,ALL,*,QUAL,*,0.13178299999999998,0.0,0.0,0.0,0,0,3019196203,,0.000000,129,.,.,129.000000,0.000000,,,17,.,.,17.000000,0.000000,,,112,.,.,112.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.08175340693603668,0.19810203449278774,0.0,1.0,0.0,1.0
INDEL,C1_5,*,PASS,*,QUAL,*,0.13178299999999998,0.0,0.0,0.0,0,0,3019196203,,0.000000,129,.,.,129.000000,0.000000,,,17,.,.,17.000000,0.000000,,,112,.,.,112.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.08175340693603668,0.19810203449278774,0.0,1.0,0.0,1.0
INDEL,C6_15,*,ALL,*,QUAL,*,0.23809499999999997,0.0,0.0,0.0,0,0,3019196203,,0.000000,21,.,.,21.000000,0.000000,,,5,.,.,5.000000,0.000000,,,16,.,.,16.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.09716335293672451,0.44570340636043393,0.0,1.0,0.0,1.0
INDEL,C6_15,*,PASS,*,QUAL,*,0.23809499999999997,0.0,0.0,0.0,0,0,3019196203,,0.000000,21,.,.,21.000000,0.000000,,,5,.,.,5.000000,0.000000,,,16,.,.,16.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0.09716335293672451,0.44570340636043393,0.0,1.0,0.0,1.0
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.8943129999999999,0.9216989999999999,0.0,0.9078,279,598,3019196203,,0.000000,16284,.,.,11151.000000,5133.000000,,2.1724137931034484,14563,.,.,9960.000000,4603.000000,,2.1638062133391265,1721,.,.,1191.000000,530.000000,,2.2471698113207546,15798,.,.,10780.000000,5018.000000,,2.1482662415304903,14561,.,.,9956.000000,4605.000000,,2.16199782844734,1237,.,.,824.000000,413.000000,,1.9951573849878934,0,.,.,0.000000,0.000000,,,0.8895214410989004,0.8989652785344395,0.9174324531662553,0.9258109491535002,0.0,0.00023347568081621972
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.8943129999999999,0.9216989999999999,0.0,0.9078,279,598,3019196203,,0.000000,16284,.,.,11151.000000,5133.000000,,2.1724137931034484,14563,.,.,9960.000000,4603.000000,,2.1638062133391265,1721,.,.,1191.000000,530.000000,,2.2471698113207546,15798,.,.,10780.000000,5018.000000,,2.1482662415304903,14561,.,.,9956.000000,4605.000000,,2.16199782844734,1237,.,.,824.000000,413.000000,,1.9951573849878934,0,.,.,0.000000,0.000000,,,0.8895214410989004,0.8989652785344395,0.9174324531662553,0.9258109491535002,0.0,0.00023347568081621972
